,acc,val_acc,loss,val_loss
0,0.9098941683769226,0.7122395634651184,0.2214984491776973,0.8527780874417379
1,0.9482002258300781,0.8139523267745972,0.1362706621615693,0.6208429500842706
2,0.9611573219299316,0.8479066491127014,0.10374894996557399,0.5876487136269227
3,0.9695426225662231,0.8456530570983887,0.08183314131785416,0.6176322133113177
4,0.9756240844726562,0.8852163553237915,0.06651502094132403,0.6308946966742858
5,0.9804821014404297,0.9105318784713745,0.053881579152983056,0.5259674340486526
6,0.984388530254364,0.9228014945983887,0.04438852736854698,0.5222857715800787
7,0.9862701892852783,0.9398287534713745,0.03776175294203289,0.3890786196749944
8,0.9885095953941345,0.9517227411270142,0.03143862780138483,0.31772685984674937
9,0.9900335669517517,0.9442858695983887,0.028458009315159752,0.3968078406670919
10,0.9913070797920227,0.9592097401618958,0.024247730262788893,0.26778895723131985
11,0.9926450252532959,0.9555789232254028,0.02055682243115384,0.34273085614236504
12,0.9932603240013123,0.9569060206413269,0.019750249919729203,0.34431447905416673
13,0.9938899278640747,0.9587339758872986,0.01695496506397781,0.29485820941865826
14,0.9943192005157471,0.9593850374221802,0.015629399121308195,0.3032721425764836
15,0.9948915839195251,0.9604617357254028,0.014245576410774032,0.3074609174942359
16,0.9950776100158691,0.9633914232254028,0.014521754311425805,0.2885643782523962
17,0.9953351616859436,0.961012601852417,0.013274227549325487,0.32231983764526934
18,0.9954782724380493,0.9569311141967773,0.012149952876901666,0.35372284537133497
19,0.9954925775527954,0.9552033543586731,0.012349840679599535,0.38311150173346203
20,0.9958216547966003,0.9453125,0.01181375935270664,0.479718782294255
21,0.996136486530304,0.9590845108032227,0.010921822884278468,0.3668829201696775
22,0.9960434436798096,0.9585586786270142,0.011144209124429696,0.363154675023487
23,0.9961865544319153,0.9603615999221802,0.011065857439506345,0.3557667913727271
24,0.9966802597045898,0.9625901579856873,0.009819079954959545,0.3242098152494201
25,0.9967374801635742,0.9600610733032227,0.009901856533702109,0.3548703974423309
26,0.9966802597045898,0.961838960647583,0.00928971936546984,0.3535775042688235
27,0.9965872168540955,0.9621143937110901,0.010000195068927461,0.3476974478003402
28,0.9969378113746643,0.9621644616127014,0.008895732917476133,0.3668013541983106
29,0.996887743473053,0.9640424847602844,0.008669929782744383,0.3284094879546991
30,0.996894896030426,0.9461638331413269,0.00914917179854073,0.5153236410174614
31,0.997417151927948,0.9576071500778198,0.008018817468929771,0.4107485536056069
32,0.9973098635673523,0.9627403616905212,0.008597093184042481,0.3240115986659359
33,0.997231125831604,0.9630909562110901,0.008099756389667766,0.3069189337249368
34,0.9973170161247253,0.9649689793586731,0.007343305444086955,0.3012868383099349
35,0.9972884058952332,0.9628655910491943,0.008053615126544596,0.29371232591951507
36,0.9974887371063232,0.9618139266967773,0.007673122323977243,0.36797295448680717
37,0.9972884058952332,0.9647936820983887,0.00748868423392343,0.3110164509823498
38,0.997409999370575,0.9637169241905212,0.007716829624542726,0.35025862728555995
39,0.9973170161247253,0.9636167883872986,0.00781046682281683,0.3478296844002146
40,0.9976174831390381,0.9662710428237915,0.0067446060222856605,0.297454529776214
41,0.9974600672721863,0.9590094089508057,0.007183622108361844,0.4173806614409655
42,0.9977319836616516,0.9650440812110901,0.006673581531748504,0.3447125408893976
43,0.9978607296943665,0.9623147249221802,0.006686149264533167,0.3578232093594777
44,0.9978678822517395,0.9662710428237915,0.006312503968753794,0.3038265246611375
45,0.9977748990058899,0.9616135954856873,0.006534897689191854,0.3340568360753166
46,0.9977820515632629,0.9662209749221802,0.0070261383601489215,0.32839702457810444
47,0.9979895353317261,0.9628405570983887,0.006058743862254253,0.31530557806866294
48,0.9978965520858765,0.9614132642745972,0.006412865933496169,0.3766154974269179
49,0.9978106617927551,0.9674729704856873,0.006549867072986414,0.3156491555751134
