,acc,val_acc,loss,val_loss
0,0.7687684893608093,0.8135766983032227,0.46584342749204144,0.40673595437636745
1,0.8224999904632568,0.8432492017745972,0.3881056667995147,0.3739490740192242
2,0.8425330519676208,0.8557441830635071,0.35044929084046794,0.3415176874169937
3,0.8555116057395935,0.8584985733032227,0.3234772766599541,0.3253211324604658
4,0.8685330748558044,0.8675380349159241,0.3001541367903855,0.29171904023641193
5,0.8790861964225769,0.8642327785491943,0.2785311558914367,0.28283126145983356
6,0.8857114315032959,0.8500100374221802,0.26492865753304834,0.29302528290412366
7,0.8921076655387878,0.8656100034713745,0.25285692646905356,0.30062668226086176
8,0.8975666761398315,0.8911257982254028,0.24178581447619707,0.24769452720498428
9,0.9016019105911255,0.9041215777397156,0.23589386680033583,0.232364592452844
10,0.9064313173294067,0.9124599099159241,0.22506171822669876,0.22343845694110945
11,0.911081850528717,0.9076021909713745,0.21551386182248272,0.2194480085029052
12,0.9143372178077698,0.9118589758872986,0.2094262118866001,0.22294179865947136
13,0.9150097370147705,0.9151642918586731,0.20487546589903616,0.22504936387905708
14,0.9190879464149475,0.9139372706413269,0.1974519968282524,0.21445959233320677
15,0.9228941798210144,0.9011668562889099,0.18953806259431183,0.2244297924141089
16,0.9235309958457947,0.9116586446762085,0.18670840588032456,0.21530733706477362
17,0.9273014664649963,0.9133864045143127,0.1798480023745445,0.21168527379631996
18,0.9301990866661072,0.9170923233032227,0.17274471847832282,0.22310009560523889
19,0.9315370321273804,0.8922526240348816,0.17024485881005982,0.2536737644710602
20,0.9353218674659729,0.9236027598381042,0.16186631469335455,0.19976944032196814
21,0.9365023970603943,0.9204226732254028,0.15756361467812838,0.1995877868567522
22,0.9401297569274902,0.9087039232254028,0.15166896843181582,0.2175373211503029
23,0.9400510787963867,0.9224759340286255,0.14863790824745693,0.2063650908665015
24,0.9433422088623047,0.9221754670143127,0.1427355316172339,0.1994343281078797
25,0.9438502192497253,0.9229016304016113,0.14042065324116884,0.21365054410237533
26,0.9475992321968079,0.9176682829856873,0.13176975696358909,0.2141784862256967
27,0.9495167136192322,0.9219751358032227,0.1274635483452282,0.21217096205323172
28,0.9536949992179871,0.9084535241127014,0.12016548716383502,0.267464145922508
29,0.9530081748962402,0.9215494990348816,0.11875199144112364,0.21882961757290056
30,0.9564781785011292,0.9202473759651184,0.11238128504033332,0.22928774165801513
31,0.9577946662902832,0.9190955758094788,0.10808066348863259,0.22276425051192442
32,0.9597049355506897,0.9222756624221802,0.10374393992308349,0.22920355659264785
33,0.9629030823707581,0.9259315133094788,0.09630895256621944,0.2325612160926446
34,0.9644055366516113,0.9216746687889099,0.0926822441378919,0.23179582444330057
35,0.9659080505371094,0.919921875,0.08947789815757369,0.25320282654884535
36,0.9677754044532776,0.9102814793586731,0.08506478774636407,0.28043626869718236
37,0.969485342502594,0.9104066491127014,0.0808148490531104,0.27099676926930744
38,0.9712454080581665,0.9242538213729858,0.0765411626915096,0.25630848353298813
39,0.9727478623390198,0.912109375,0.07337397069852188,0.27648330990893716
40,0.9748084545135498,0.9118339419364929,0.0670728889082149,0.3055712097348311
41,0.9762679934501648,0.9074769616127014,0.06429220029266679,0.32335619704845625
42,0.9767687916755676,0.9097305536270142,0.06225469191045552,0.3090726972008363
43,0.9779779314994812,0.916090726852417,0.05941640791109086,0.2956444456791266
44,0.9800957441329956,0.9189953804016113,0.05401630552791444,0.2965193814001022
45,0.9802030324935913,0.9183944463729858,0.05387572710509049,0.30136732537394917
46,0.9820990562438965,0.9182692170143127,0.049396019119604805,0.30481259801831
47,0.9828717112541199,0.9189703464508057,0.04703918619916276,0.32119382163270926
48,0.9824281334877014,0.9182441830635071,0.047078201476620764,0.3248090451726547
49,0.9842239618301392,0.9191456437110901,0.04289423816345239,0.33039027949174243
