,acc,val_acc,loss,val_loss
0,0.7174051403999329,0.7560597062110901,0.5410753169708744,0.46688498633030134
1,0.7984603047370911,0.8208383321762085,0.42219830825203636,0.4292929776203938
2,0.8214697241783142,0.8424729704856873,0.3847883622580692,0.37700149455131626
3,0.8403866291046143,0.8530648946762085,0.3540623156510459,0.36076822876930237
4,0.8515622019767761,0.8540915250778198,0.33322321418787276,0.3599679928559523
5,0.8608632683753967,0.8706430196762085,0.3152726205332685,0.3169195117094578
6,0.8682612180709839,0.8670622706413269,0.3002531275988258,0.3098770131667455
7,0.8745930790901184,0.8864683508872986,0.2882936893074832,0.27565271397813773
8,0.8803883790969849,0.8849659562110901,0.27708866704003177,0.3067605149669525
9,0.8845165967941284,0.8962089419364929,0.266815793834815,0.2548785767494104
10,0.8924296498298645,0.8935296535491943,0.25303575033084164,0.26200192841963893
11,0.8948479294776917,0.8851161599159241,0.24801966524393917,0.24938735069754797
12,0.8977884650230408,0.9038962125778198,0.24301890939646179,0.25538001973659563
13,0.9018452167510986,0.9011668562889099,0.2332284875482071,0.2632265553260461
14,0.9038413166999817,0.9020683169364929,0.23055084188703429,0.2510886982274361
15,0.90999436378479,0.9102814793586731,0.21861345173105412,0.25147882705697644
16,0.9112893342971802,0.9099809527397156,0.21535984742241351,0.2594821301217263
17,0.9136861562728882,0.9141877293586731,0.21070096893848864,0.23234909046918917
18,0.9148881435394287,0.9219000339508057,0.20597780736810917,0.20654225511810717
19,0.917320728302002,0.9249299168586731,0.20212572286740085,0.20943188161039963
20,0.9187731146812439,0.9176182150840759,0.19872651925228574,0.21241465812692276
21,0.9213273525238037,0.9170422554016113,0.19392872113370374,0.2001418877297487
22,0.9226151704788208,0.9155648946762085,0.18962997777449347,0.23539495066954538
23,0.9236811995506287,0.9219751358032227,0.18710088669675487,0.22128926704709345
24,0.9257990121841431,0.9259064793586731,0.1834829907050157,0.1975544344347257
25,0.9274946451187134,0.9239282608032227,0.1787140384514851,0.2086382819673954
26,0.9280312657356262,0.9153895974159241,0.17707365642334874,0.19796308941948107
27,0.9303350448608398,0.9198718070983887,0.17334309438006654,0.20972266473258153
28,0.9314153790473938,0.9286108016967773,0.1690333324012479,0.1891239528090526
29,0.9319019317626953,0.9234775900840759,0.16844414375223302,0.21327347733462468
30,0.9335904121398926,0.9297125339508057,0.16506080915873744,0.18783318604796362
31,0.9354363083839417,0.9265825152397156,0.161506696402221,0.1982968814479999
32,0.9363020658493042,0.9223757982254028,0.15937171097602854,0.19890532160225588
33,0.9370890259742737,0.9273838400840759,0.1567088014406439,0.18177526606581149
34,0.939006507396698,0.9270582795143127,0.15357279219760792,0.20032841411347574
35,0.9397935271263123,0.9231019616127014,0.150115330628148,0.21295442250676644
36,0.940473198890686,0.9174679517745972,0.1486971570711837,0.19828226192830464
37,0.9413245916366577,0.9300130009651184,0.14622149161376582,0.18703694159212786
38,0.94268399477005,0.9253555536270142,0.1441779128738518,0.19906583762703797
39,0.9436284303665161,0.9312900900840759,0.14100589946590739,0.1934087347621337
40,0.9439217448234558,0.9301382303237915,0.14032842620262329,0.18117271249110883
41,0.9449234008789062,0.9233273267745972,0.13809095015273376,0.1970746965171435
42,0.9459965825080872,0.9274839758872986,0.1354408711360775,0.21257065078960016
43,0.9476350545883179,0.9304386973381042,0.1318813510020728,0.1926973454463176
44,0.9470340609550476,0.9247796535491943,0.133183611784999,0.19754448093664953
45,0.9470841288566589,0.9194210767745972,0.13240264578125446,0.20528949362536272
46,0.9497742652893066,0.9234524965286255,0.12577650093522422,0.2071722378142369
47,0.9509977102279663,0.9314903616905212,0.1234324943954689,0.19392670968022102
48,0.9507973790168762,0.9271334409713745,0.12394830390970565,0.19341474504042894
49,0.9524858593940735,0.9256560206413269,0.1198811406523981,0.19601602823688433
