,acc,val_acc,loss,val_loss
0,0.742961585521698,0.6889523267745972,0.5134732162960355,0.5770485418347212
1,0.8018730878829956,0.762620210647583,0.42143686423607446,0.49485976917621416
2,0.8258626461029053,0.7679787874221802,0.38127428906912614,0.45133972588257915
3,0.838512122631073,0.8316305875778198,0.35706417981881233,0.3640923085503089
4,0.8489292860031128,0.8015324473381042,0.33714315941591366,0.3956672490025178
5,0.8591318726539612,0.8346855044364929,0.3183924343058295,0.36577494729023713
6,0.864941418170929,0.8293769955635071,0.30643807374649545,0.34863584832503247
7,0.8712661862373352,0.852614164352417,0.29299276896795906,0.3324716479923481
8,0.8764318227767944,0.8376402258872986,0.2834545276807312,0.34692666278435635
9,0.8801021575927734,0.8444511294364929,0.27474205219006764,0.33647361751168203
10,0.8862766623497009,0.8414964079856873,0.26605271958262733,0.3503257351425978
11,0.8885232210159302,0.8457281589508057,0.25977342024541805,0.31886642617292893
12,0.8915353417396545,0.8692407608032227,0.25358578971234025,0.29230693231026333
13,0.8955347537994385,0.8802333474159241,0.24741907814459022,0.29150739608284754
14,0.8957923650741577,0.8843649625778198,0.24662799560579093,0.2778434904339986
15,0.9008936285972595,0.8336087465286255,0.23657319870855115,0.35924642705000365
16,0.9022315144538879,0.8771534562110901,0.23196885393928823,0.2942199414739242
17,0.904449462890625,0.8844150900840759,0.22883531481428682,0.262273753205171
18,0.9054654240608215,0.825270414352417,0.22592373047199682,0.40602284784500414
19,0.9087207913398743,0.8598757982254028,0.22012580848849628,0.3100611787193861
20,0.9091787338256836,0.8662109375,0.21901614993827925,0.32313954543608886
21,0.9131996631622314,0.859299898147583,0.21231931598647963,0.32654600934340405
22,0.91181880235672,0.8298026919364929,0.21246995280443984,0.4131111733806439
23,0.9142728447914124,0.8669621348381042,0.20907158638353204,0.29511668781439465
24,0.9165194034576416,0.8470803499221802,0.20400378448247292,0.34976054603854817
25,0.9159827828407288,0.8624299168586731,0.2050361278524378,0.31456432214532143
26,0.9183438420295715,0.8682892918586731,0.19962671886145003,0.29325171130207867
27,0.9197103977203369,0.8398687839508057,0.19834253504419325,0.3705915711247004
28,0.9198606014251709,0.8854166865348816,0.19734139287885172,0.28349987904612833
29,0.920254111289978,0.8591246008872986,0.19543510751743723,0.3055458300961898
30,0.9215705990791321,0.831956148147583,0.1918365780762634,0.3938070657925728
31,0.9226652383804321,0.8747996687889099,0.19045605424367443,0.2961145522884833
32,0.9237169623374939,0.8604016304016113,0.1881489563777557,0.30770470373905623
33,0.9253768920898438,0.856520414352417,0.1846208700317697,0.3131570908694695
34,0.9245111346244812,0.802734375,0.1861928457081587,0.49441413829723996
35,0.9252480864524841,0.8733974099159241,0.18460333188606115,0.2997393684509473
36,0.9263642430305481,0.8735977411270142,0.18100740306293092,0.29063474616179097
37,0.9256201386451721,0.8640324473381042,0.18244463226883967,0.3363751353552708
38,0.9259850382804871,0.8967598080635071,0.18285138825014158,0.24839904082891268
39,0.9282387495040894,0.8956330418586731,0.17704133383360898,0.24574789939782557
40,0.9293906092643738,0.8536157608032227,0.17497751798722574,0.3413104037634837
41,0.9292189478874207,0.8843899965286255,0.17603890073637243,0.28421358171945965
42,0.9296053051948547,0.8733974099159241,0.1732622108324356,0.3025715029201446
43,0.930027425289154,0.8674378991127014,0.17251895815478407,0.3077482378635651
44,0.9311435222625732,0.8525140285491943,0.17193822380919765,0.3596294268201559
45,0.931672990322113,0.8688401579856873,0.17099243234118183,0.3219990720733618
46,0.9322525262832642,0.8720703125,0.1695222098758456,0.3198079100977152
47,0.9317588210105896,0.8878706097602844,0.17029361015838038,0.26801915953938776
48,0.932946503162384,0.8519130349159241,0.16721925737354282,0.36184548166317815
49,0.9324027299880981,0.8668870329856873,0.16695041972694843,0.3246070279333836
